label,name,artist
2,Magnets,Disclosure
2,I Go On,SOULS
2,Down On Me,SOULS
2,Fragments of Self,Max Cooper
2,The Dreamer,The Tallest Man On Earth
2,This Is Us Colliding,Talos
2,Løkkeskrift,Mørk
2,In Vain,Sigrid
2,Business Dinners,Sigrid
2,Midnight City - Eric Prydz Private Remix,M83
2,Astronomia,Tony Igy
2,Hatrið mun sigra,Hatari
2,Crystal Dolphin,Engelwood
2,Hungry Like The Wolf / Rio (Glee Cast Version),Glee Cast
2,Hold You Now (feat. Danielle Haim),Vampire Weekend
2,Harmony Hall,Vampire Weekend
2,Bambina,Vampire Weekend
2,This Life,Vampire Weekend
2,Big Blue,Vampire Weekend
2,How Long?,Vampire Weekend
2,Unbearably White,Vampire Weekend
2,Rich Man,Vampire Weekend
2,Married in a Gold Rush (feat. Danielle Haim),Vampire Weekend
2,My Mistake,Vampire Weekend
2,Sympathy,Vampire Weekend
2,Flower Moon (feat. Steve Lacy),Vampire Weekend
2,We Belong Together (feat. Danielle Haim),Vampire Weekend
2,Stranger,Vampire Weekend
2,Spring Snow,Vampire Weekend
2,"Jerusalem, New York, Berlin",Vampire Weekend
2,How Did I Find You,NEIKED
2,SHOOK,Raja Kumari
2,Take Me To Your Planet,Lil Halima
2,Late Night Feelings (feat. Lykke Li),Mark Ronson
2,Melody Noir,Patrick Watson
2,The Great Escape,Patrick Watson
2,The Hidden River of My Life,Sufjan Stevens
2,Magnetised - Acoustic,Tom Odell
2,Ordinary World,Duran Duran
2,Come Undone,Duran Duran
2,Rio - 2009 Remaster,Duran Duran
2,Hours - Carl Louis Remix,Ponette
2,She's Lost Control - 2007 Remaster,Joy Division
2,Hold Me,Lil Halima
2,Zone 1 to 6000,Nabihah Iqbal
2,Kom da Honey,L.U:N.A
2,So Right,Marie Davidson
2,Kind Of Love,Rat City
2,By The River,Klingande
2,Geir På Tinder,Offentlig Sektor
2,Spirit in the Sky,KEiiNO
2,Spellær Ballær Kakse,Smeke Reven
2,TIME,Alesso
2,Åsåm,Akeron
2,Varm,JESPER
2,Trouble,CLMD
2,Disco Demolition 2018 (Stabekk Anthem),J-Dawg
2,Holde kjeft,JESPER
2,The Penetrators 2016 - SKAM Season 1,Hanzee
2,Rik Mann,Byklubben
2,Hysj,Meso
2,"Nei, så tjukk du har blitt",Prins
2,Maganda,Chris Baco
2,Hitparade,Vidar Villa
2,Drømmemann,Cess
2,Shine On (Heiko & Maiko's Gute Laune Radio Edit),Sunloverz
2,En Liten Fågel,Kamferdrops
2,STFU,Julie Bergan
2,Stikk Av Ditt Svin,Vidar Villa
2,Det er fredag,Herman Flesvig
2,La Meg Leve,Adrian Sellevoll
2,Gi Mer,African Sunz
2,Raske Briller,Nicolay Ramm
2,Få meg på,Freddy Kalas
2,Sporadisk,Chris Baco
2,Ha Meg,Adrian Sellevoll
2,Actionfrank,Frank Løke
2,East High 2016,TIX
2,Ukjent,ERIK
2,Plan B,Vidar Villa
2,Night after night,Sandra Lyng
2,Blackout,Egil Ellevill
2,Sommerkroppen,Mads Hansen
2,Bella,Elly Ekko
2,Idyll,LOKE
2,Gangsta Walk (feat. Nate Dogg),SNBRN
2,Tar en for laget,Katastrofe
2,Bare Afterski (feat. Lazz),DJ NorgeJodel
2,Nordpå,Benjamin Beats
2,"Hungry Like the Wolf - Recorded Live at AIR Studios, London",Muse
2,Pressure,Muse
2,Hysteria,Muse
2,Psycho,Muse
2,Feeling Good,Muse
2,Supremacy,Muse
2,Plug in Baby,Muse
2,New Born,Muse
2,Panic Station,Muse
2,Stockholm Syndrome,Muse
2,Dead Inside,Muse
2,Something Human (Acoustic),Muse
2,Bliss,Muse
2,Thought Contagion,Muse
2,Mercy,Muse
2,The Dark Side,Muse
2,Unintended,Muse
2,Survival,Muse
2,I Belong to You (+Mon Coeur S'Ouvre a Ta Voix),Muse
2,Butterflies and Hurricanes,Muse
2,Map of the Problematique,Muse
2,Muscle Museum,Muse
2,Sunburn,Muse
2,Something Human,Muse
2,Assassin,Muse
2,The Handler,Muse
2,Reapers,Muse
2,Dig Down,Muse
2,Sing for Absolution,Muse
2,Unnatural Selection,Muse
2,MK Ultra,Muse
2,The 2nd Law: Isolated System,Muse
2,Eternally Missed,Muse
2,Animals,Muse
2,United States of Eurasia (+Collateral Damage),Muse
2,Blackout,Muse
2,Endlessly,Muse
2,Defector,Muse
2,Glorious,Muse
2,The Run and Go,Twenty One Pilots
2,Fall Away,Twenty One Pilots
2,Screen,Twenty One Pilots
2,Fake You Out,Twenty One Pilots
2,Oh Ms Believer,Twenty One Pilots
2,Johnny Boy,Twenty One Pilots
2,Nocturne,Blanco White
2,The Fold,Wickerbird
2,Don't Forget About Me,CLOVES
2,Milk & Honey - Alt Version,Billie Marten
2,Swell,Twin Caverns
2,The War,SYML
2,Deliverance,RY X
2,Riverside,Agnes Obel
2,Sleep Baby Sleep,Broods
2,The Place I Left Behind,The Deep Dark Woods
2,Rescue My Heart,Liz Longley
2,I Need My Girl,The National
2,"I Love You, But I Need Another Year",Liza Anne
2,Dream State...,Lucy Dacus
2,Loose Change for the Boatman,King Charles
2,Night Shift,Lucy Dacus
2,Through a Glass (Quartet Version),Henry Jamison
2,Lost,Liza Anne
2,Voyeur,Baths
2,In for the Kill,Billie Marten
2,Boris,Lo-Fang
2,This Is The Life,Amy Macdonald
2,Bang Bang - My Baby Shot Me Down,Nancy Sinatra
2,Emmylou,First Aid Kit
2,Runaway,AURORA
2,Stolen Dance,Milky Chance
2,Someone You Love,Tina Dico
2,Berlin,RY X
2,Draw Your Swords,Angus & Julia Stone
2,Fear of the Water,SYML
2,Santa Cruz,Silences
2,Handle With Care,Kid Cudi
2,When Pleasure Fails,flora cash
2,Roses On Your Dress,flora cash
2,Mother To Child,flora cash
2,Run,Elsa & Emilie
2,The Lion's Roar,First Aid Kit
2,Novocaine,Tim Schou
2,Ghosts,BANNERS
2,White Foxes,Susanne Sundfør
2,Hole in My Heart,Angus Powell
2,Hollow Talk,Choir Of Young Believers
2,Raise Your Weapon,deadmau5
2,Liability,Lorde
2,Walk Through the Fire (feat. Ruelle),Zayde Wølf
2,Ruby Blue,Sleeping At Last
2,Demons,Imagine Dragons
2,Flashed Junk Mind,Milky Chance
2,"Fire On Fire - From ""Watership Down""",Sam Smith
2,October,George Ogilvie
2,Start A Riot,BANNERS
2,Oceans - BBC Live Version,Seafret
2,Smile,William Crighton
2,Hold On,Brooke Annibale
2,Distrust,Ailbhe Reddy
2,Joe,The Cranberries
2,Running to the Sea,Röyksopp
2,Crazy in Love,Sofia Karlberg
2,Bonfire Heart,James Blunt
2,The Strangest Thing,The Amazing
2,Where's My Love - Piano Solo,SYML
2,Lost Without You,Freya Ridings
2,The Bird,SYML
2,Hurt for Me,SYML
2,Young Wolves,Racoon Racoon
2,Love Like This,RY X
2,Dancefloor,Mary Glenn
2,Smalltown Boy,Sanders Bohlke
2,Never an Absolution,James Horner
2,Rose,James Horner
2,Cornfield Chase,Hans Zimmer
2,Now We Are Free,Lisa Gerrard
2,Episode I - Duel of The Fates,John Williams
2,The Imperial March (Darth Vader's Theme),John Williams
2,"Theme From Jurassic Park - From ""Jurassic Park"" Soundtrack",John Williams
2,Harry Potter and the Philospher's Stone - Harry's Wonderful World,John Williams
2,"End Credits (From ""Indiana Jones and the Temple of Doom"")",Royal Philharmonic Orchestra
2,Why so Serious?,Hans Zimmer
2,Aggressive Expansion,Hans Zimmer
2,Agent of Chaos,Hans Zimmer
2,Concerning Hobbits,Howard Shore
2,Many Meetings,Howard Shore
2,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran
2,Molossus,Hans Zimmer
2,The Black Pearl,Klaus Badelt
2,Up Is Down,Hans Zimmer
2,Mission Impossible (feat. Lindsey Stirling),The Piano Guys
2,The Portrait,James Horner
2,"End Titles (From ""Braveheart"")",The City of Prague Philharmonic Orchestra
2,"Unable to Stay, Unwilling to Leave",James Horner
2,Anakin vs. Obi-Wan,John Williams
2,Across the Stars,John Williams
2,Rise,Hans Zimmer
2,One Day,Hans Zimmer
2,"Dumbledore's Farewell (""Harry Potter & The Half-Blood Prince"")",Nicholas Hooper
2,"Star Wars, Episode IV ""A New Hope"": Main Theme",John Williams
2,A Way of Life,Hans Zimmer
2,Game Of Thrones - Main Title,Ramin Djawadi
2,Perfume: The Story of a Murderer: Meeting Laura,Johnny Klimek
2,Harry in Winter,Patrick Doyle
2,The Hanging Tree,James Newton Howard
2,Day One,Hans Zimmer
2,"Go the Distance (Instrumental) [From ""Hercules""]",London Music Works
2,The Prince Of Persia,Harry Gregson-Williams
2,Battle at Aslan's How,Harry Gregson-Williams
2,The Call,Regina Spektor
2,The Avengers,Alan Silvestri
2,The Phantom of the Opera - Single Album Version,Andrew Lloyd Webber
2,Fly,Mel Ashton
2,Intouchables (Una Mattina),Jonas Kvarnström
2,"Comptine d'un autre été, l'après-midi",Yann Tiersen
2,Cantina Band,John Williams
2,Misty Mountains,Richard Armitage
2,Night At The Museum,Alan Silvestri
2,Goodbye,Jan A.P. Kaczmarek
2,Old Friends - Extended Version,Howard Shore
2,Prologue: Book II and the Escape from the Dursleys,John Williams
2,Fawkes the Phoenix,John Williams
2,Harry's Wondrous World,John Williams
2,Hogwarts' March,Patrick Doyle
2,Horn Of Plenty,James Newton Howard
2,Twilight: River Flows In You,Best Movie Soundtracks
2,Mombasa,Hans Zimmer
2,"Flying Theme (From ""E.T. the Extra-Terrestrial"")",John Williams
2,The Social Network,The Academy Orchestra
2,I'm Not a Hero,Hans Zimmer
2,The Maze Runner,John Paesano
2,It's So Overt It's Covert,Hans Zimmer
2,For God and for Country,Hans Zimmer
2,Look to the Stars,Hans Zimmer
2,The End?,Hans Zimmer
2,Barbossa Is Hungry,Klaus Badelt
2,Fog Bound,Klaus Badelt
2,Main Title,Danny Elfman
2,The Day After Tomorrow - The Day After Tomorrow,Harald Kloser
2,Introduce a Little Anarchy,Hans Zimmer
2,"The Breaking of the Fellowship (feat. ""In Dreams"")",Howard Shore
2,The Riders of Rohan,Howard Shore
2,The Fields of the Pelenor,Howard Shore
2,"The Fellowship (From ""The Lord of the Rings: The Fellowship of the Ring"")",The City of Prague Philharmonic Orchestra
2,The Throne Room/End Title,John Williams
2,Arrival at Aslan's How,Harry Gregson-Williams
2,Pi's Lullaby,Mychael Danna
2,The Bare Necessities,Phil Harris
2,Prologue,John Williams
2,Back To The Future - Back To The Future,"John Debney, Alan Silvestri, Royal Scottish National Orchestra"
2,Star Wars and the Revenge of the Sith - Medley,John Williams
2,Jake's first flight,James Horner
2,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel
2,Harry's Wondrous World,John Williams
2,Hedwig's Theme,John Williams
2,Professor Umbridge,Nicholas Hooper
2,The Hologram/Binary Sunset - Medley,John Williams
2,You've Got a Friend in Me,Randy Newman
2,Rey's Theme,John Williams
2,Back To The Future Theme,Alan Silvestri
2,"Main Title ""Somewhere in My Memory"" (From ""Home Alone"") - Voice",John Williams
2,This Is My World,Hans Zimmer
2,Beautiful Lie,Hans Zimmer
2,Romantic Flight,John Powell
2,Test Drive,John Powell
2,Gilderoy Lockhart,John Williams
2,Forbidden Friendship,John Powell
2,Coming Back Around,John Powell
2,Mountains,Hans Zimmer
2,Once Upon A Time In Africa,Hans Zimmer
2,Oogway's Legacy,Hans Zimmer
2,Rescue Me,Hans Zimmer
2,Discombobulate,Hans Zimmer
2,Jack Sparrow,Hans Zimmer
2,"Ratatouille Main Theme - From ""Ratatouille""/Score",Michael Giacchino
2,The Battle of the Pelennor Fields,Howard Shore
2,Dumbledore's Army,Nicholas Hooper
2,Assassins Creed Theme,Lorne Balfe
2,"Solomon (from ""12 Years A Slave"") - Cover Version",Cinescore
2,Truman Sleeps,Philip Glass
2,The Red Capes Are Coming,Hans Zimmer
2,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land Cast
2,"Someone In The Crowd - From ""La La Land"" Soundtrack",Emma Stone
2,"A Lovely Night - From ""La La Land"" Soundtrack",Ryan Gosling
2,"Summer Montage / Madeline - From ""La La Land"" Soundtrack",Justin Hurwitz
2,His Day Is Up,Harry Gregson-Williams
2,Rumpel's Kingdom,Harry Gregson-Williams
2,All Is Revealed,Harry Gregson-Williams
2,Newt Says Goodbye to Tina / Jacob’s Bakery,James Newton Howard
2,Main Titles - Fantastic Beasts and Where to Find Them Theme,James Newton Howard
2,Alice's Theme,Danny Elfman
2,"Monsters, Inc.",Randy Newman
2,Married Life,Michael Giacchino
2,"The Good, The Bad and The Ugly - Il Buono, Il Brutto, Il Cattivo (Titles)",Ennio Morricone
2,Pink Panther Theme,Henry Mancini
2,Arrival to Earth,Steve Jablonsky
2,Overture,Alan Menken
2,It All Runs Together,Theodore Shapiro
2,Toothless Found,John Powell
2,Stoick Saves Hiccup,John Powell
2,Flying with Mother,John Powell
2,Losing Mom / Meet the Good Alpha,John Powell
2,Together We Map the World,John Powell
2,See You Tomorrow,John Powell
2,Platform Nine-and-Three-Quarters and the Journey to Hogwarts,John Williams
2,HIGHLIGHTS FROM HOWL'S MOVING CASTLE,Japan Ground Self Defense Force Central Band
2,Anakin's Betrayal,John Williams
2,Define Dancing,Thomas Newman
2,Chiapas Theme - The Budapest Film Orchestra,Phantasialand
2,You Never Can Tell,Chuck Berry
2,A Close Friend,James Newton Howard
2,Epilogue,Jóhann Jóhannsson
2,Every 27 Years - Reprise,Benjamin Wallfisch
2,London,James Newton Howard
2,A Window to the Past,John Williams
2,Supermarine,Hans Zimmer
2,This Land,Hans Zimmer
2,Extremely Loud and Incredibly Close,Alexandre Desplat
2,March of the Resistance,John Williams
2,Kids,Kyle Dixon & Michael Stein
2,The Glory Days,Michael Giacchino
2,No Time for Caution,Hans Zimmer
2,The Battle of Crait,John Williams
2,"Binary Sunset (Force Theme) [From ""Star Wars - A New Hope""]",The Eternal Dreamers
2,Leaving Hogwarts,John Williams
2,Flight to LAPD,Hans Zimmer
2,Main Title and Escape,John Williams
2,Canto Bight,John Williams
2,Fireworks,Nicholas Hooper
2,Monochromatic Friends,Hans Zimmer
2,Foofie,Hans Zimmer
2,Let It Go,The Piano Guys
2,Lost but Won,Hans Zimmer
2,Maestro,Hans Zimmer
2,"The Nutcracker, Op. 71: No. 2 March",Pyotr Ilyich Tchaikovsky
2,Eptesicus,James Newton Howard
2,Why Do We Fall?,Hans Zimmer
2,Escape From East Berlin,Daniel Pemberton
2,Questions,Chris Brown
2,Alene,Arif
2,Selv du,Cezinando
2,Tommelen på vekta,Cezinando
2,Ingenting blir det samme men samme for meg,Cezinando
2,Unstable,Zak Abel
2,All I Ever Do (Is Say Goodbye),Zak Abel
2,Hallucinations,dvsn
2,Jeg bare synes du skulle ha hørt på meg (feat. Unge Ferrari),Cezinando
2,Heia meg,Cezinando
2,Get It Right (feat. MØ),Diplo
2,Still Want UUU,Zak Abel
2,Taro,alt-J
2,Strangers,Sigrid
2,Breath Of Life,Florence + The Machine
2,Tell Me You Love Me,Galantis
2,When I Was Young,MØ
2,Candy Paint,Post Malone
2,What The Water Gave Me,Florence + The Machine
2,Rett i foret,Karpe
2,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly
2,Elusive,blackwave.
2,Pork Soda,Glass Animals
2,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix
2,Slow (feat. Noah Cyrus),Matoma
2,Can I Be Him - SJUR Remix,James Arthur
2,Incapable,Julie Bergan
2,Kids in Love (feat. The Night Game),Kygo
2,Pretty Hurts,Beyoncé
2,Dreamer,Axwell /\ Ingrosso
2,Miss You,Louis Tomlinson
2,jeg bruker ikke kondom,MARS
2,jeg er lei meg,MARS
2,jeg gråter tårer i en mansion,MARS
2,Grown Ups,Delara
2,En Som Meg,Hkeem
2,Deadcrush,alt-J
2,Don't Stay,X Ambassadors
2,Naked,X Ambassadors
2,Det e'kje någe å tenka på,Stavangerkameratene
2,Retro [ROUGH],Childish Gambino
2,Heaven,Julia Michaels
2,waves,Miguel
2,Line Of Sight (feat. WYNNE & Mansionair),ODESZA
2,Remind Me to Forget,Kygo
2,Ingenting,Kamelen
2,Lost Boys - Ocean Park Standoff vs Seeb,Ocean Park Standoff
2,Whatever It Takes,Imagine Dragons
2,"Cool (feat. Marc E. Bassy, Gucci Mane)",Felix Jaehn
2,Love Song,Zak Abel
2,It'll Be Alright,Donkeyboy
2,"This Is Me - Alan Walker Relift (From ""The Greatest Showman"")",Keala Settle
2,The Other Side Of Paradise,Glass Animals
2,Youth,Glass Animals
2,Dancing in the Moonlight,Toploader
2,Agnes,Glass Animals
2,Take A Slice,Glass Animals
2,Wasted,Peking Duk
2,Midnight City,M83
2,Don't Be Shy - Wave Racer Remix,DCup
2,Hjerteknuser,rOlfFa
2,Ingen lager helvete som vi,Cezinando
2,Stay Open,Diplo
2,Drink About,Seeb
2,Lullaby,R3HAB
2,Grateful,NEFFEX
2,Over vannet,Resirkulert
2,Moving Along,5 Seconds of Summer
2,Monster Among Men,5 Seconds of Summer
2,Giants,X Ambassadors
2,In the Shadows,The Rasmus
2,Born To Be Yours,Kygo
2,Empty Wallets,5 Seconds of Summer
2,Give In to Me,Michael Jackson
2,Don’t Matter To Me,Drake
2,Garden,Dua Lipa
2,Begging,Dua Lipa
2,No Goodbyes,Dua Lipa
2,Thinking 'Bout You,Dua Lipa
2,Hotter Than Hell,Dua Lipa
2,Body,Loud Luxury
2,Mother,Ina Wroldsen
2,Deep End (feat. JHart),KREAM
2,Youngblood - R3HAB Remix,5 Seconds of Summer
2,If I Lose Myself - Alesso vs OneRepublic,OneRepublic
2,Syv Søstre (feat. Sebastian Zalo),Smul
2,Sun In Our Eyes,MØ
2,Audio,Sia
2,Berre la meg vær,Eva Weel Skram
2,Only If For A Night,Florence + The Machine
2,Seven Devils,Florence + The Machine
2,Heartlines,Florence + The Machine
2,All This And Heaven Too,Florence + The Machine
2,Leave My Body,Florence + The Machine
2,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack",Céline Dion
2,If I Could Turn Back Time,Cher
2,Kriger,Bendik
2,4h,Silvana Imam
2,September,Gabrielle
2,Dancing in the Moonlight (feat. NEIMY),Jubël
2,Flammer,Arif
2,Dreams,Dua Lipa
2,Don't Leave Me Alone (feat. Anne-Marie),David Guetta
2,Spaceship (feat. Uffie),Galantis
2,New Love,Dua Lipa
2,Want To,Dua Lipa
2,Landslide,Dagny
2,Day in June,Kid Astray
2,1950,King Princess
2,All For You,Years & Years
2,Always Remember Us This Way,Lady Gaga
2,Bruises,Lewis Capaldi
2,Wild Horses,Birdy
2,You're Gonna Break My Heart Tonight,Tom Odell
2,We Got the World,Icona Pop
2,Applause,Lady Gaga
2,Karma,Years & Years
2,Shallow,Lady Gaga
2,Starfish (feat. FELIX SANDMAN),Rhys
2,Marry The Night,Lady Gaga
2,Baby Don't Talk,LÉON
2,Days Go By,Glenn Lyse
2,Standing Tall,Kjartan Salvesen
2,Keeping Your Head Up,Birdy
2,Alone,Heart
2,How To Love,Lil Wayne
2,Don't Let Go,Lila
2,Paradise,George Ezra
2,Blur,MØ
2,Pretty Shining People,George Ezra
2,Come and Get Your Love - Single Version,Redbone
2,Undressed,Kim Cesarion
2,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson
2,Change Your Life,Iggy Azalea
2,Money and the Power,Kid Ink
2,Deja Vu,J. Cole
2,Grip,Seeb
2,Left Outside Alone,Anastacia
2,Why Should I Worry?,Billy Joel
2,Cry Like Kim K (with Lisa Ajax),Davai
2,Don't Feel Like Crying,Sigrid
2,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa
2,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD
2,Lemon to a Knife Fight,The Wombats
2,Walking Disasters,The Wombats
2,Cross My Mind,A R I Z O N A
2,Angel Zoo,Phlake
2,Sight Of You,Sigrid
2,Walk Me Home,P!nk
2,Don't Call Me Up,Mabel
2,Last Hurrah,Bebe Rexha
2,Hit Your Heart,Dagny
2,We Don't Need Another Hero (feat. Ashleigh Murray) [From Riverdale: Season 3],Riverdale Cast
2,Lollipop,Lil Wayne
2,King Kunta,Kendrick Lamar
2,Valsen,Klovner I Kamp
2,Walk The Dinosaur,Was (Not Was)
2,Forgive Me Friend,Smith & Thell
2,Langt å gå,Klovner I Kamp
2,SOS,Avicii
2,Power Over Me,Dermot Kennedy
2,"Hey Look Ma, I Made It",Panic! At The Disco
2,Palass,Resirkulert
2,Ritual,Wrabel
2,Infinity,AJR
2,Overture,AJR
2,Thirsty,AJR
2,My Calling,AJR
2,I Don't Think About You,Kelly Clarkson
2,Keeping Your Head Up - Don Diablo Remix; Radio Edit,Birdy
2,Save The World,Swedish House Mafia
2,One (Your Name) - Radio Edit,Swedish House Mafia
2,Decisions (feat. Maia Wright),KREAM
2,High Hopes - Don Diablo Remix,Panic! At The Disco
2,Lost Control,Alan Walker
2,Giant (with Rag'n'Bone Man),Calvin Harris
2,Feel the Love (feat. John Newman),Rudimental
2,Touch The Sky,Kanye West
2,Just Got Paid,Sigala
2,Någen Har Låge Med Någen,Cut The Track Productions
2,Muggene Er Megasvære (Elsker Øl),DJ Anton
2,Like a Prayer,Madonna
2,Like a Virgin,Madonna
2,Hung Up,Madonna
2,Vogue,Madonna
2,Today Is a Gift,Beowülf
2,I Have Love for Everyone Besides Myself.,Barnes Blvd.
2,Ukulele and Chill,Cody G
2,plant lullaby,AGM
2,Stay and Wander,Tom Doolie
2,I Hold Your Hand as We Drift Away,Vague003
2,hammock,mommy
2,Honolulu,Slumberville
2,i wish it would never stop snowing,Sleepy Fish
2,Springtime,j^p^n
2,Wonders of the Unknown,Behind Clouds
2,Right Now,Through & Through
2,Proud of You,A L E X
2,Sunshine,Seneca B
2,sume,luvwn
2,If I Ever Build a House,Axian
2,for you,jhfly
2,we used to talk every night,Elijah Who
2,Choke,Sonn
2,Love and Fear,Nokiaa
2,Waking Up Is Hard Sometimes,a boy with a balloon
2,feathertop forests,santpoort
2,One With the Wind,GentleBeatz
2,Stoner's Caravan,Weedthief
2,Harvest,David Cutter Music
2,5:32pm,The Deli
2,Atlantic.Wav,upper class
2,Aquamarine,yonderling
2,No Samples,Maugre
2,Walking in the Rain to a Café to Write Down Private Thoughts in Public,City Girl
2,passage,linanthem
2,Strive,Ollie Morris
2,Getsomerest/sleepwell,"quickly, quickly"
2,Cerveza,Sebastian Kamae
2,Your Favorite Place,Joey Pecoraro
2,another perspective,Idealism
2,early mornings,eevee
2,kings,jhfly
2,Lofi Netflix N By Yourself,Single Friend
2,my heart flutters when i see you,biosphere
2,Lvndr,Lilac
2,april showers,aqualina
2,Daydream in Green,Ozoyo
2,High Noon,Nokiaa
2,88 Keys,Oatmello
2,Beware the Forest's Mushrooms,Neku
2,passing,mommy
2,Joan of Arc.,Barnes Blvd.
2,us,Miscél
2,With U,SwuM
2,home for a while,s. lyre
2,free (at ease),fantompower
2,Impermanence,autumn keys
2,patio flowers,ENRA
2,grnsh,mago
2,Swing Set,goosetaf
2,Sunset,Hyperparadise
2,End Credits,Handbook
2,sunrise,mt. fujitive
2,Twenty One Questions,Dweeb
2,Cabernet,Bertholet
2,Istoria Mias Kalpikis Liras,Padma Purana
2,Ballad of the Lady,moow
2,Lofi Bodega Groceries,Single Friend
2,You're the Dream I Never Wanna Wake Up From,sad boy with a laptop
2,Ancestry,Axian
2,Constellations - Recorded at Spotify Studios NYC,Sam Barsh
2,Blossom,Lost Son
2,belas,eevee
2,City Rain,G93
2,sekao,Delayde
2,Tarumi,Garot Michael Conklin
2,Murmuration,Blue Wednesday
2,Grouse,Jobii
2,Ciruela,Dontcry
2,Cloudy,Guru Griff
2,ORANGE,SINY
2,Hydrangea,Knowmadic
2,Where I Met You,Moods
2,Morning,Hyperparadise
2,Now That You're Gone,Kavv
2,Don't Wanna Dance,MØ
2,Pilgrim,MØ
2,Waste of Time,MØ
2,XXX 88 (feat. Diplo),MØ
2,Say You'll Be There,MØ
2,I'm Waiting Here,David Lynch
2,No Rest for the Wicked,Lykke Li
2,Medicine,Tindersticks
2,friday night,Tindersticks
2,Keep You Beautiful,Tindersticks
2,It's A Wonderful Life,Sparklehorse
2,Revenge (feat. The Flaming Lips),Danger Mouse
2,The Calendar Hung Itself…,Bright Eyes
2,Drunk Kid Catholic,Bright Eyes
2,"John Wayne Gacy, Jr.",Sufjan Stevens
2,Suzanne,Leonard Cohen
2,Polly,Nirvana
2,Where Did You Sleep Last Night,Nirvana
2,Indifference (Remastered),Pearl Jam
2,The Soul Serene,Villagers
2,I Can't Make You Love Me,Smooth Jazz Sax Instrumentals
2,Wish You Were Here,Sparklehorse
2,Piano Fire,Sparklehorse
2,Sea Of Teeth,Sparklehorse
2,Sad And Beautiful World,Sparklehorse
2,Gold Day,Sparklehorse
2,Little Girl (feat. Julian Casablancas),Danger Mouse
2,Eyepennies,Sparklehorse
2,Apple Bed,Sparklehorse
2,San Francisco (Be Sure to Wear Flowers in Your Hair),Scott McKenzie
2,I'll Let You Know,David Hazeltine
2,I Fall In Love To Easily,Chet Baker
2,Brooklyn Baby,Lana Del Rey
2,To Be Alone With You,Sufjan Stevens
2,Come A Little Closer,Cage The Elephant
2,Il bello d'esser brutti,J-AX
2,Waste Of Paint,Bright Eyes
2,Lover I Don't Have To Love,Bright Eyes
2,Between The Bars,Elliott Smith
2,Miss Miserly - Early version,Elliott Smith
2,Master Song,Leonard Cohen
2,Winter Lady,Leonard Cohen
2,Everything Reminds Me Of Her,Elliott Smith
2,Everything Means Nothing To Me,Elliott Smith
2,Into My Arms,Nick Cave & The Bad Seeds
2,Where the Wild Roses Grow,Nick Cave & The Bad Seeds
2,Passenger Seat,Death Cab for Cutie
2,Lightness,Death Cab for Cutie
2,Who Will Save Your Soul,Jewel
2,Hungry Face,Mogwai
2,Wizard Motor,Mogwai
2,Your Hand In Mine,Explosions In The Sky
2,Waking Up,Explosions In The Sky
2,Zigzagging Toward the Light,Conor Oberst
2,Karma Police,Radiohead
2,Hundreds of Ways,Conor Oberst
2,Time Forgot,Conor Oberst
2,Artifact #1,Conor Oberst
2,Kids with Guns,Gorillaz
2,The City Has Sex,Bright Eyes
2,The Stranger Song,Leonard Cohen
2,"Hey, That's No Way to Say Goodbye",Leonard Cohen
2,The Trial of the Century,French Kicks
2,Fever,The Black Keys
2,Weight of Love,The Black Keys
2,Love Interruption,Jack White
2,Who Can I Turn To (When Nobody Needs Me),Tony Bennett
2,Love Is Blindness,Jack White
2,Enter The Ninja,Die Antwoord
2,Shades Of Cool,Lana Del Rey
2,Falling In And Out,Isbells
2,Hold Ya Head (feat. Bob Marley),The Notorious B.I.G.
2,Sky's The Limit (feat. 112),The Notorious B.I.G.
2,Who Shot Ya? - 2007 Remaster,The Notorious B.I.G.
2,Hypnotize - 2007 Remaster,The Notorious B.I.G.
2,Big Poppa - 2007 Remaster,The Notorious B.I.G.
2,Extreme Ways,Moby
2,Monument,Röyksopp
2,One Million Views (feat. John Mani),GoldFish
2,Society,Eddie Vedder
2,Gangsta's Paradise (feat. L.V.),Coolio
2,Big City Life,Mattafix
2,Red Right Hand,Nick Cave & The Bad Seeds
2,Needle of Death,Bert Jansch
2,House of the Rising Sun,The Animals
2,Streets of London,Ralph McTell
2,Starwalker,Buffy Sainte-Marie
2,Jesus Was a Cross Maker,Judee Sill
2,May You Never,John Martyn
2,Where Did You Sleep Last Night,Lead Belly
2,Coffee Blues,Mississippi John Hurt
2,My Creole Belle,Mississippi John Hurt
2,Heart of Gold,Neil Young
2,Old Man,Neil Young
2,Blowin' in the Wind,Bob Dylan
2,Crazy Love - 2013 Remaster,Van Morrison
2,Naked As We Came,Iron & Wine
2,"Flightless Bird, American Mouth",Iron & Wine
